Panamax Bulker Register,,,,,,,,,,,
"Bulkers 65,000 - 99,999 dwt",,,,,,,,,,,
,,,,,,,,,,,
Created 17 July 2014 15:18,,,,,,,,,,,
,,,,,,,,,,,
Type,Hull Type,Name,Size,Unit,Dwt,GT,Flag,Built,Mn,Yard,Current Owner
Bulk,,Navios Harmony,"82,790.00",DWT,82790,42887,Panama,2006,9,Tsuneishi Zosen,Navios Group
Bulk,,Crest Trader,"76,596.00",DWT,76596,39738,Panama,2006,11,Imabari S.B.,Nissen Kaiun K.K.
Bulk,,Nord Neptune,"75,726.00",DWT,75726,38892,Panama,2006,10,Sanoyas,Orient Line Co. Ltd.
Bulk,D/Hull,Eternal Salute,"87,144.00",DWT,87144,47051,Singapore,2006,10,I.H.I.,Nippon Yusen Kaisha
Bulk,,Silver Dragon,"74,748.00",DWT,74748,40492,Hong Kong,2006,10,Hudong Zhonghua,Valles Steamship
Bulk,,JP Citrus,"85,926.00",DWT,85926,46398,Cyprus,2006,9,Oshima S.B. Co.,Daiichi Chuo
Bulk,,Iron Anne,"82,220.00",DWT,82220,42887,Marshall Islands,2006,9,Tsuneishi Zosen,Excel Maritime Carr.
Bulk,,Artemis,"76,942.00",DWT,76942,40608,Marshall Islands,2006,10,Namura Shipbuilding,Diana Shipping Inc.
Bulk,,ABYO Oprah,"82,551.00",DWT,82551,42898,Malta,2006,9,Tsuneishi Zosen,Augustea Imprese
Bulk,,CMB Sakura,"75,765.00",DWT,75765,38891,Panama,2006,9,Sanoyas,Toshin Kisen
Bulk,,Dyna Globe,"99,347.00",DWT,99347,55281,Hong Kong,2006,9,Imabari S.B.,New Spirit Line
Bulk,,Navios Altair,"83,001.00",DWT,83001,42887,Panama,2006,9,Tsuneishi Zosen,Chiba Shipping Co.
Bulk,,Ikan Kedewas,"88,279.00",DWT,88279,48021,Panama,2006,9,Imabari S.B.,Pacific Carriers
Bulk,,Golden Seas,"74,475.00",DWT,74475,40494,Liberia,2006,9,Hudong Zhonghua,Allseas Marine S. A.
Bulk,,Grace Future,"75,375.00",DWT,75375,39643,Panama,2006,9,Universal S.B.,Kumiai Senpaku K.K.
Bulk,S/Skin,Cemtex Venture,"73,546.00",DWT,73546,40166,Hong Kong,2006,9,Jiangnan S.Y.,Far Eastern Group
Bulk,,Bonanza YR,"76,453.00",DWT,76453,39969,Panama,2006,9,Tsuneishi Zosen,Yamamoto Kisen Y.K.
Bulk,,Koutalianos,"92,710.00",DWT,92710,49973,Liberia,2007,2,Sungdong S.B.,Marmaras Nav. Ltd.
Bulk,,Golafruz,"73,664.00",DWT,73664,40166,Iran,2006,8,Jiangnan S.Y.,Soroush Sarzamin
Bulk,,Fortune Clover,"77,430.00",DWT,77430,40080,Hong Kong,2006,8,Oshima S.B. Co.,Cido Shipping
Bulk,D/Hull,Xenia,"87,144.00",DWT,87144,47051,Cyprus,2006,8,I.H.I.,Safe Bulkers Inc.
Bulk,D/Hull,Penelope,"87,144.00",DWT,87144,47051,Marshall Islands,2006,8,I.H.I.,Oceanbulk Maritime
Bulk,,Drake,"76,781.00",DWT,76781,40042,Panama,2006,8,Sasebo H.I.,Fukujin Shipping
Bulk,,Lowlands Camellia,"76,807.00",DWT,76807,40042,Panama,2006,7,Sasebo H.I.,Daiichi Chuo
Bulk,,Silver Phoenix,"74,759.00",DWT,74759,40489,Hong Kong,2006,7,Hudong Zhonghua,Valles Steamship
Bulk,,Ocean Wind,"76,585.00",DWT,76585,39738,Liberia,2006,8,Imabari S.B.,Sanko S.S.
Bulk,,Matsuura,"86,062.00",DWT,86062,46423,Japan,2006,8,Oshima S.B. Co.,Mitsui O.S.K. Lines
Bulk,,Iron Vassilis,"82,257.00",DWT,82257,42887,Marshall Islands,2006,8,Tsuneishi Zosen,Excel Maritime Carr.
Bulk,,Medi Hong Kong,"82,790.00",DWT,82790,42887,Panama,2006,8,Tsuneishi Zosen,D'Amico Soc. di Nav.
Bulk,,Coral Sapphire,"76,627.00",DWT,76627,40042,Panama,2006,5,Sasebo H.I.,Mizuho Sangyo Co.
Bulk,,Serenata,"76,561.00",DWT,76561,39736,Panama,2006,7,Imabari S.B.,K-Line
Bulk,,United Treasure,"82,926.00",DWT,82926,42887,Panama,2006,7,Tsuneishi Zosen,United Ocean
Bulk,,Nord Galaxy,"76,629.00",DWT,76629,39736,Panama,2006,7,Imabari S.B.,Shoei Kisen K.K.
Bulk,,Bulk Japan,"82,800.00",DWT,82800,42887,Panama,2006,7,Tsuneishi Zosen,K-Line
Bulk,,JP Gunjo,"88,172.00",DWT,88172,48028,Panama,2006,7,Imabari S.B.,K-Line
Bulk,,Olympic Gemini,"82,992.00",DWT,82992,42887,Marshall Islands,2006,6,Tsuneishi Zosen,Olympic Shipping
Bulk,,Coral Seas,"74,477.00",DWT,74477,40485,Liberia,2006,7,Hudong Zhonghua,Allseas Marine S. A.
Bulk,,Medi Singapore,"75,379.00",DWT,75379,39643,Singapore,2006,6,Universal S.B.,Orange Bootes
Bulk,,ABYO Gwyneth,"82,790.00",DWT,82790,42887,Malta,2006,6,Tsuneishi Zosen,Augustea Imprese
Bulk,,Yusho Spica,"76,598.00",DWT,76598,39736,Panama,2006,6,Imabari S.B.,Daito Kaiun Sangyo
Bulk,,Jupiter,"77,171.00",DWT,77171,40017,Bahamas,2006,6,Oshima S.B. Co.,Gestion Maritime
Bulk,,Pearl Seas,"74,483.00",DWT,74483,40485,Marshall Islands,2006,5,Hudong Zhonghua,Allseas Marine S. A.
Bulk,S/Skin,Naias,"73,546.00",DWT,73546,40166,Marshall Islands,2006,6,Jiangnan S.Y.,Diana Shipping Inc.
Bulk,,Garv Prem,"74,444.00",DWT,74444,40485,Panama,2006,6,Hudong Zhonghua,Mercator
Bulk,,Iron Bill,"82,191.00",DWT,82191,42887,Marshall Islands,2006,6,Tsuneishi Zosen,Excel Maritime Carr.
Bulk,,Ajax,"77,328.00",DWT,77328,40219,Marshall Islands,2006,6,Oshima S.B. Co.,Transocean Maritime
Bulk,,Yasa Fortune,"82,849.00",DWT,82849,42895,Marshall Islands,2006,6,Tsuneishi Zosen,Yasa Shpg. Industry
Bulk,,Elena,"76,741.00",DWT,76741,40042,Chile,2006,3,Sasebo H.I.,Ultranav Naviera
Bulk,,Apollo,"77,326.00",DWT,77326,40219,Marshall Islands,2006,3,Oshima S.B. Co.,Transocean Maritime
Bulk,,Million Trader I,"75,880.00",DWT,75880,40033,Philippines,2006,1,Tsuneishi Zosen,Nisshin Shpg.Co.Ltd.
Bulk,,Tai Prosperity,"77,747.00",DWT,77747,41372,Panama,2006,2,CSBC,Taiwan Navigation
Bulk,,Glory Amsterdam,"77,171.00",DWT,77171,40017,Panama,2006,4,Oshima S.B. Co.,Glory Ships
Bulk,,Ikan Kurau,"88,266.00",DWT,88266,48021,Panama,2006,3,Imabari S.B.,Pacific Carriers
Bulk,,Seawind,"75,500.00",DWT,75500,38891,Panama,2006,5,Sanoyas,Thenamaris
Bulk,,Orange Truth,"82,800.00",DWT,82800,42887,Panama,2006,5,Tsuneishi Zosen,Orient Line Co. Ltd.
Bulk,,Pedhoulas Trader,"82,214.00",DWT,82214,43151,Cyprus,2006,5,Tsuneishi Zosen,Safe Bulkers Inc.
Bulk,D/Hull,Bellatrix,"77,053.00",DWT,77053,40424,Liberia,2006,3,Oshima S.B. Co.,Orion Bulkers
Bulk,,Thessaloniki,"76,598.00",DWT,76598,39736,Greece,2006,5,Imabari S.B.,Chronos Shpg. Co.
Bulk,,Artin,"73,664.00",DWT,73664,40166,Iran,2006,5,Jiangnan S.Y.,Soroush Sarzamin
Bulk,,Rondeau,"77,031.00",DWT,77031,40611,Panama,2006,4,Namura Shipbuilding,Iino Kaiun Kaisha
Bulk,D/Hull,Clara,"77,073.00",DWT,77073,40424,Liberia,2006,5,Oshima S.B. Co.,"Blumenthal, Johann"
Bulk,,Maha Aarti,"77,250.00",DWT,77250,40086,India,2006,4,Oshima S.B. Co.,Five Stars Shpg.
Bulk,,Yuan Hui Hai,"74,456.00",DWT,74456,40437,Peoples' Republic of China,2006,4,Hudong Zhonghua,COSCO Group
Bulk,D/Hull,Syriotissa,"87,144.00",DWT,87144,47051,Cyprus,2006,4,I.H.I.,Third Millenium Shpg
Bulk,,Coral Ring,"75,395.00",DWT,75395,39659,Panama,2006,4,Universal S.B.,Mizuho Sangyo Co.
Bulk,,Osmarine,"76,596.00",DWT,76596,39738,Panama,2006,4,Imabari S.B.,Nissen Kaiun K.K.
Bulk,,Yasa Unity,"75,621.00",DWT,75621,38895,Marshall Islands,2006,4,Sanoyas,Yasa Shpg. Industry
Bulk,,Red Lotus,"83,007.00",DWT,83007,42887,Panama,2006,4,Tsuneishi Zosen,Santoku Senpaku
Bulk,,Alexandra,"82,329.00",DWT,82329,42887,Greece,2006,3,Tsuneishi Zosen,Neda Maritime Agency
Bulk,,Ore Hansa,"82,209.00",DWT,82209,42887,Marshall Islands,2006,3,Tsuneishi Zosen,Excel Maritime Carr.
Bulk,,Pine Wave,"88,279.00",DWT,88279,48036,Singapore,2006,3,Imabari S.B.,K-Line
Bulk,,Red Jasmine,"76,596.00",DWT,76596,39738,Panama,2006,3,Imabari S.B.,Nissen Kaiun K.K.
Bulk,,Santa Barbara,"82,266.00",DWT,82266,42887,Marshall Islands,2006,3,Tsuneishi Zosen,Excel Maritime Carr.
Bulk,,Shin Yo,"76,863.00",DWT,76863,40042,Panama,2006,3,Sasebo H.I.,Mitsui O.S.K. Lines
Bulk,,Pedhoulas Merchant,"82,214.00",DWT,82214,43151,Cyprus,2006,3,Tsuneishi Zosen,Safe Bulkers Inc.
Bulk,,Ganj,"73,664.00",DWT,73664,40166,Iran,2006,3,Jiangnan S.Y.,Soroush Sarzamin
Bulk,,Eternal Grace,"76,585.00",DWT,76585,39738,Panama,2006,3,Imabari S.B.,Toshin Kisen
Bulk,,Medi Lausanne,"83,002.00",DWT,83002,42887,Panama,2006,3,Tsuneishi Zosen,Fukujin Shipping
Bulk,D/Hull,Stalo,"87,036.00",DWT,87036,46982,Cyprus,2006,1,I.H.I.,Safe Bulkers Inc.
Bulk,,Yasa Pioneer,"82,849.00",DWT,82849,42895,Marshall Islands,2006,2,Tsuneishi Zosen,Yasa Shpg. Industry
Bulk,D/Hull,N Bonanza,"76,596.00",DWT,76596,39738,Panama,2006,1,Imabari S.B.,Unknown
Bulk,,Yasa Team,"75,621.00",DWT,75621,38895,Marshall Islands,2006,1,Sanoyas,Yasa Shpg. Industry
Bulk,,Atlantic Horizon,"75,709.00",DWT,75709,38877,Bahamas,2006,2,Sanoyas,Livanos Group
Bulk,,ABYO Angelina,"82,981.00",DWT,82981,42898,Malta,2006,1,Tsuneishi Zosen,Augustea Imprese
Bulk,,Calhoun,"76,801.00",DWT,76801,40042,Marshall Islands,2006,1,Sasebo H.I.,Franco Comp. Nav.
Bulk,D/Hull,Marina,"87,036.00",DWT,87036,46982,Cyprus,2006,1,I.H.I.,Safe Bulkers Inc.
Bulk,,Anastasia,"75,331.00",DWT,75331,41059,Cyprus,2006,1,STX Shipbuild.,Efnav Co. Ltd.
Bulk,,Avax,"75,399.00",DWT,75399,41059,Cyprus,2006,1,STX Shipbuild.,Efnav Co. Ltd.
Bulk,,Iron Kalypso,"82,224.00",DWT,82224,42887,Marshall Islands,2006,1,Tsuneishi Zosen,Excel Maritime Carr.
Bulk,,Iron Fuzeyya,"82,209.00",DWT,82209,42887,Marshall Islands,2006,1,Tsuneishi Zosen,Excel Maritime Carr.
Bulk,,Coronis,"74,381.00",DWT,74381,40485,Bahamas,2006,1,Hudong Zhonghua,Diana Shipping Inc.
Bulk,,Sri Prem Varsha,"82,379.00",DWT,82379,43288,Panama,2006,1,Tsuneishi Zosen,Mercator
Bulk,D/Hull,Navios Galileo,"76,596.00",DWT,76596,39738,Panama,2006,1,Imabari S.B.,Navios Group
Bulk,D/Hull,Kiran Asya,"66,832.00",DWT,66832,39327,Turkey,2005,12,2 Mai Shipyard,Kiran Holding
Bulk,,Navios Sun,"76,619.00",DWT,76619,39738,Panama,2005,12,Imabari S.B.,Navios Group
Bulk,,Kavo Alkyon,"75,409.00",DWT,75409,38845,Greece,2005,12,Sanoyas,Gourdomichalis Mar.
Bulk,,Harmen Oldendorff,"69,700.00",DWT,69700,39568,Portugal,2005,12,Damen Okean,Oldendorff Carriers
Bulk,,Navios Helios,"77,075.00",DWT,77075,40689,Panama,2005,11,Namura Shipbuilding,Navios Group
Bulk,,Delruba,"74,846.00",DWT,74846,40166,Iran,2005,12,Jiangnan S.Y.,Soroush Sarzamin
Bulk,D/Hull,Alam Pintar,"87,052.00",DWT,87052,46982,Singapore,2005,10,I.H.I.,Pacific Carriers
Bulk,,Ariana,"76,631.00",DWT,76631,40054,Malta,2005,11,Sasebo H.I.,Hydroussa Nvgtn
Bulk,,Rosco Ginkgo,"76,620.00",DWT,76620,40042,Hong Kong,2005,12,Sasebo H.I.,Rewood Ocean Shpg.
Bulk,,Moon Globe,"74,432.00",DWT,74432,40485,Marshall Islands,2005,11,Hudong Zhonghua,Globus Maritime
Bulk,,Pansolar,"76,343.00",DWT,76343,39972,Greece,2005,11,Tsuneishi Zosen,Magna Marine Inc.
Bulk,,Amina,"73,664.00",DWT,73664,40166,Iran,2005,10,Jiangnan S.Y.,Soroush Sarzamin
Bulk,,Red Gardenia,"76,294.00",DWT,76294,39964,Panama,2005,11,Tsuneishi Zosen,K-Line
Bulk,,Navios Titan,"82,936.00",DWT,82936,42887,Panama,2005,11,Tsuneishi Zosen,Marubeni Corp
Bulk,,Yuan Zhi Hai,"74,272.00",DWT,74272,40473,Peoples' Republic of China,2005,11,Hudong Zhonghua,COSCO Group
Bulk,,Yasa Neslihan,"82,849.00",DWT,82849,42895,Marshall Islands,2005,11,Tsuneishi Zosen,Yasa Shpg. Industry
Bulk,,Panasiatic,"82,962.00",DWT,82962,42898,Marshall Islands,2005,10,Tsuneishi Zosen,Magna Marine Inc.
Bulk,,Navios Amitie,"75,395.00",DWT,75395,39643,Malta,2005,10,Universal S.B.,Navios Group
Bulk,,Ocean Lion,"75,656.00",DWT,75656,38877,Liberia,2005,11,Sanoyas,Primerose Shipping
Bulk,,Federica Prima,"76,596.00",DWT,76596,39738,Italy,2005,10,Imabari S.B.,Augustea Imprese
Bulk,,Cape Sophia,"99,047.00",DWT,99047,55285,Panama,2005,11,Imabari S.B.,K-Line
Bulk,,Fair Lady,"76,608.00",DWT,76608,39768,Malta,2005,9,Imabari S.B.,Eastern Med. Mar.
Bulk,,Alessandro Volta,"76,806.00",DWT,76806,40042,Panama,2005,10,Sasebo H.I.,Fuyo Kaiun Co. Ltd.
Bulk,,Amakusa Island,"81,887.00",DWT,81887,44532,Panama,2005,10,Oshima S.B. Co.,Iino Kaiun Kaisha
Bulk,,Kartini Baruna,"75,698.00",DWT,75698,38849,Indonesia,2005,10,Sanoyas,Jaya Samudra
Bulk,D/Hull,Alam Pesona,"87,052.00",DWT,87052,46982,Singapore,2005,9,I.H.I.,Pacific Carriers
Bulk,,Prabhu Sakhawat,"75,944.00",DWT,75944,40033,India,2005,9,Tsuneishi Zosen,Tolani Group of Shpg
Bulk,,Cerafina,"74,759.00",DWT,74759,40524,Marshall Islands,2005,9,Hudong Zhonghua,Hadley Shpg. Co.
Bulk,,Billion Trader,"82,922.00",DWT,82922,42887,Philippines,2005,9,Tsuneishi Zosen,Seafarers Shpg Inc.
Bulk,,Star Planet,"76,812.00",DWT,76812,40042,Bahamas,2005,9,Sasebo H.I.,Chartworld Shpg.
Bulk,D/Hull,Double Happiness,"76,602.00",DWT,76602,39727,Panama,2005,8,Imabari S.B.,Pacific Carriers
Bulk,,Michele D'Amato,"76,440.00",DWT,76440,39969,Italy,2005,9,Tsuneishi Zosen,Yamamoto Kaiun K.K.
Bulk,,Centurion,"76,838.00",DWT,76838,40060,Marshall Islands,2005,8,Oshima S.B. Co.,Primerose Shipping
Bulk,,Bantry,"72,562.00",DWT,72562,38883,Marshall Islands,2005,8,Oshima S.B. Co.,Torvald Klaveness
Bulk,,Capetan Giorgis,"76,447.00",DWT,76447,39967,Marshall Islands,2005,7,Tsuneishi Zosen,Hellenic Star Shpg
Bulk,,Nostos S,"76,620.00",DWT,76620,39736,Greece,2005,7,Imabari S.B.,Order Shipping
Bulk,,JP Verdure,"88,269.00",DWT,88269,48021,Hong Kong,2005,6,Imabari S.B.,NS United K.K.
Bulk,,JP Magenta,"88,174.00",DWT,88174,48020,Panama,2005,7,Imabari S.B.,NS United K.K.
Bulk,,Navios Northern Star,"75,395.00",DWT,75395,39643,Malta,2005,7,Universal S.B.,Navios Group
Bulk,,Thalassini,"82,977.00",DWT,82977,42887,Malta,2005,8,Tsuneishi Zosen,Thenamaris
Bulk,,Ju Da,"73,603.00",DWT,73603,39962,Peoples' Republic of China,2005,7,Jiangnan S.Y.,COSCO Group
Bulk,,Rose Atlantic,"75,734.00",DWT,75734,38871,Panama,2005,7,Sanoyas,Chiba Shipping Co.
Bulk,D/Hull,Double Prosperity,"76,633.00",DWT,76633,39727,Panama,2005,7,Imabari S.B.,Pacific Carriers
Bulk,,Hai Huang Xing,"73,581.00",DWT,73581,39962,Peoples' Republic of China,2005,7,Jiangnan S.Y.,COSCO Group
Bulk,,Glory,"76,508.00",DWT,76508,39964,Marshall Islands,2005,7,Tsuneishi Zosen,Target Marine S.A.
Bulk,,Three Stars,"74,759.00",DWT,74759,40524,Panama,2005,6,Hudong Zhonghua,Irika Shipping
Bulk,,Atlantic Hero,"75,804.00",DWT,75804,38871,Bahamas,2005,7,Sanoyas,Livanos Group
Bulk,,Ocean Domina,"76,255.00",DWT,76255,39964,Bahamas,2005,6,Tsuneishi Zosen,Ocean Maritime SA
Bulk,D/Hull,Alam Permai,"87,052.00",DWT,87052,46982,Singapore,2005,5,I.H.I.,Pacific Carriers
Bulk,D/Hull,Alam Penting,"87,052.00",DWT,87052,46982,Singapore,2005,7,I.H.I.,Pacific Carriers
Bulk,,Lord Byron,"76,838.00",DWT,76838,40060,Marshall Islands,2005,5,Oshima S.B. Co.,Primerose Shipping
Bulk,,Argo,"76,728.00",DWT,76728,40042,Marshall Islands,2005,6,Sasebo H.I.,Kargo Carriers SA
Bulk,,Medi Baltimore,"76,469.00",DWT,76469,39976,Italy,2005,6,Tsuneishi Zosen,Kobe Shpg.Co. Ltd.
Bulk,,Darya Uma,"76,520.00",DWT,76520,39969,Hong Kong,2005,5,Tsuneishi Zosen,KC Maritime Ltd.
Bulk,,Panstar,"76,629.00",DWT,76629,39736,Greece,2005,4,Imabari S.B.,Magna Marine Inc.
Bulk,,Amarantha,"76,598.00",DWT,76598,39736,Hong Kong,2005,6,Imabari S.B.,K-Line
Bulk,,Clio,"73,691.00",DWT,73691,40230,Bahamas,2005,5,Jiangnan S.Y.,Diana Shipping Inc.
Bulk,,Navios Hope,"75,397.00",DWT,75397,39643,Panama,2005,5,Universal S.B.,Navios Group
Bulk,,Top Eternity,"76,498.00",DWT,76498,39964,Hong Kong,2005,5,Tsuneishi Zosen,Cido Shipping
Bulk,,Gaurav Prem,"73,901.00",DWT,73901,40230,Singapore,2005,5,Jiangnan S.Y.,Mercator
Bulk,D/Hull,Scelveringhe,"87,052.00",DWT,87052,46982,Hungary,2005,4,I.H.I.,Unknown
Bulk,,Tianjin Pioneer,"75,845.00",DWT,75845,38871,Hong Kong,2005,5,Sanoyas,Kotoku Kaiun
Bulk,,Spitha,"75,410.00",DWT,75410,41059,Cyprus,2005,4,STX Shipbuild.,Efnav Co. Ltd.
Bulk,,Paquis,"74,143.00",DWT,74143,38938,Panama,2005,5,Namura Shipbuilding,Santoku Senpaku
Bulk,,Navios Asteriks,"76,801.00",DWT,76801,40014,Malta,2005,4,Sasebo H.I.,Navios Group
Bulk,,Marinicki,"76,629.00",DWT,76629,39736,Malta,2005,4,Imabari S.B.,Chandris Group
Bulk,,Argolis,"76,150.00",DWT,76150,39964,Marshall Islands,2005,4,Tsuneishi Zosen,Efshipping Co S.A.
Bulk,,Prabhu Das,"76,015.00",DWT,76015,40002,India,2005,3,Tsuneishi Zosen,Tolani Group of Shpg
Bulk,,Ocean Wind,"76,619.00",DWT,76619,39727,Vanuatu,2005,3,Imabari S.B.,Sato Steamship
Bulk,,JP Azure,"88,111.00",DWT,88111,48028,Panama,2005,4,Imabari S.B.,Nippon Yusen Kaisha
Bulk,,Lowlands Maine,"76,784.00",DWT,76784,40039,Panama,2005,3,Sasebo H.I.,Misuga Kaiun Co. Ltd
Bulk,,Good Hope Max,"76,739.00",DWT,76739,40039,Isle of Man,2005,4,Sasebo H.I.,Enterprises Shpg.
Bulk,,Graecia Universalis,"73,902.00",DWT,73902,39041,Cyprus,2005,4,Namura Shipbuilding,Angelakos Hellas SA
Bulk,,Catalina,"74,432.00",DWT,74432,40485,Malta,2005,4,Hudong Zhonghua,Dryships Inc.
Bulk,,Danae,"75,349.00",DWT,75349,41059,Cyprus,2005,3,STX Shipbuild.,Efnav Co. Ltd.
Bulk,,Medi Venezia,"76,602.00",DWT,76602,39727,Italy,2005,3,Imabari S.B.,Meiho Kaiun
Bulk,,Shiramizu,"91,439.00",DWT,91439,50464,Panama,2005,3,Oshima S.B. Co.,Nippon Yusen Kaisha
Bulk,,Melia,"76,225.00",DWT,76225,39964,Marshall Islands,2005,3,Tsuneishi Zosen,Diana Shipping Inc.
Bulk,,Iron Bradyn,"82,769.00",DWT,82769,42887,Marshall Islands,2005,2,Tsuneishi Zosen,Excel Maritime Carr.
Bulk,,Maritsa,"76,015.00",DWT,76015,40002,Cyprus,2005,1,Tsuneishi Zosen,Safe Bulkers Inc.
Bulk,,Sea Of Future,"76,454.00",DWT,76454,39964,Marshall Islands,2005,3,Tsuneishi Zosen,Daebo International
Bulk,,Thor,"76,838.00",DWT,76838,40060,Marshall Islands,2005,1,Oshima S.B. Co.,Primerose Shipping
Bulk,,Calipso,"73,691.00",DWT,73691,40230,Bahamas,2005,3,Jiangnan S.Y.,Diana Shipping Inc.
Bulk,,Kanishka,"76,286.00",DWT,76286,39964,Liberia,2005,2,Tsuneishi Zosen,Intl Maritime Adv
Bulk,S/Skin,Argosy,"74,423.00",DWT,74423,46409,Bermuda,1981,10,Shanhaiguan S.Y.,African Minerals Ltd
Bulk,S/Skin,CSL Acadian,"67,208.00",DWT,67208,45740,Bahamas,1982,4,Tsuneishi Zosen,CSL Group Inc.
Bulk,,Red Queen,"76,752.00",DWT,76752,40040,Panama,2005,1,Sasebo H.I.,Toyo Kaiun K.K.
Bulk,,Ikan Belanak,"75,744.00",DWT,75744,38877,Panama,2005,2,Sanoyas,Daiichi Chuo
Bulk,,Navios Taurus,"76,596.00",DWT,76596,39738,Malta,2005,1,Imabari S.B.,Navios Group
Bulk,,Miyama,"75,777.00",DWT,75777,38871,Marshall Islands,2005,2,Sanoyas,Franco Comp. Nav.
Bulk,,Great Talent,"76,773.00",DWT,76773,40040,Hong Kong,2005,2,Sasebo H.I.,Sinotrans & CSC
Bulk,,Majorca,"74,477.00",DWT,74477,40485,Malta,2005,2,Hudong Zhonghua,Dryships Inc.
Bulk,,Baltia,"75,776.00",DWT,75776,38849,Malta,2005,1,Sanoyas,Orion Bulkers
Bulk,,Orion III,"76,602.00",DWT,76602,39727,Panama,2005,1,Imabari S.B.,Maritime Enterprises
Bulk,,Torm Bornholm,"75,950.00",DWT,75950,40030,Singapore,2004,12,Tsuneishi Zosen,Mitsubishi Corp.
Bulk,,Loreto,"76,737.00",DWT,76737,40040,Chile,2004,12,Sasebo H.I.,Ultranav Naviera
Bulk,,Maribella,"76,629.00",DWT,76629,39750,Malta,2004,12,Imabari S.B.,Chandris Group
Bulk,,Medi Vitoria,"76,616.00",DWT,76616,39729,Liberia,2004,12,Imabari S.B.,K-Line
Bulk,,Trans Pacific,"74,403.00",DWT,74403,40485,Liberia,2004,11,Hudong Zhonghua,Chemikalien Seetrans
Bulk,,Agios Konstantinos,"76,629.00",DWT,76629,39736,Cyprus,2004,11,Imabari S.B.,Ilios Shipping Co.
Bulk,,Sincere Salute,"85,778.00",DWT,85778,46466,Panama,2004,12,Oshima S.B. Co.,Nippon Yusen Kaisha
Bulk,,Malakand,"76,830.00",DWT,76830,40040,Pakistan,2004,11,Sasebo H.I.,Pakistan Nat. Shpg.
Bulk,,Medi Genova,"75,767.00",DWT,75767,38855,Panama,2004,11,Sanoyas,Tokei Kaiun Co.
Bulk,,Mulberry Wilton,"76,453.00",DWT,76453,39964,Panama,2004,11,Tsuneishi Zosen,Daiichi Chuo
Bulk,,Prabhu Satram,"75,926.00",DWT,75926,40030,India,2004,10,Tsuneishi Zosen,Tolani Group of Shpg
Bulk,,Melite,"76,423.00",DWT,76423,39964,Marshall Islands,2004,10,Tsuneishi Zosen,Diana Shipping Inc.
Bulk,S/Skin,Banders,"73,700.00",DWT,73700,40230,Panama,2004,11,Jiangnan S.Y.,Woo Yang Shipping
Bulk,,Sorrento,"76,633.00",DWT,76633,39736,Malta,2004,10,Imabari S.B.,Dryships Inc.
Bulk,,Red Lily,"76,606.00",DWT,76606,39727,Panama,2004,10,Imabari S.B.,Ehime Kisen K.K.
Bulk,,YM Rightness,"77,684.00",DWT,77684,41205,Liberia,2004,11,CSBC,Yang Ming
Bulk,,Lowlands Nello,"76,830.00",DWT,76830,40040,Malta,2004,10,Sasebo H.I.,Libera Corporation
Bulk,,Navios Alegria,"76,466.00",DWT,76466,39974,Panama,2004,10,Tsuneishi Zosen,Navios Group
Bulk,,Glory Trader,"77,684.00",DWT,77684,41205,Panama,2004,9,CSBC,Glory Ships
Bulk,D/Hull,Kaien,"88,200.00",DWT,88200,48020,Liberia,2004,9,Imabari S.B.,Seno Kisen Co. Ltd.
Bulk,,Iris II,"75,798.00",DWT,75798,38871,Hong Kong,2004,9,Sanoyas,Irika Shipping
Bulk,,Asia Graeca,"73,902.00",DWT,73902,39041,Cyprus,2004,9,Namura Shipbuilding,Angelakos Hellas SA
Bulk,,Erato,"74,444.00",DWT,74444,40485,Bahamas,2004,9,Hudong Zhonghua,Diana Shipping Inc.
Bulk,,Kartini Samudra,"73,592.00",DWT,73592,39680,Indonesia,2004,9,Daewoo,Jaya Samudra
Bulk,,An Ho,"77,834.00",DWT,77834,41372,Panama,2004,9,CSBC,Ta Ho Maritime
Bulk,,Eternal Power,"97,045.00",DWT,97045,52868,Hong Kong,2004,8,Oshima S.B. Co.,Doun Kisen K.K.
Bulk,,Ioannis Zafirakis,"73,305.00",DWT,73305,39037,Bahamas,2004,8,Namura Shipbuilding,Livanos Group
Bulk,,Rosco Plum,"76,801.00",DWT,76801,40014,Hong Kong,2004,9,Sasebo H.I.,Rewood Ocean Shpg.
Bulk,,Thetis,"73,583.00",DWT,73583,40160,Bahamas,2004,8,Jiangnan S.Y.,Diana Shipping Inc.
Bulk,S/Skin,Protefs,"73,630.00",DWT,73630,40230,Bahamas,2004,9,Jiangnan S.Y.,Diana Shipping Inc.
Bulk,,Grain Harvester,"76,417.00",DWT,76417,39989,Marshall Islands,2004,9,Tsuneishi Zosen,Excel Maritime Carr.
Bulk,,Prabhu Yuvika,"76,310.00",DWT,76310,39818,Singapore,2004,7,Sumitomo H.I.,Tolani Group of Shpg
Bulk,,Iron Knight,"76,429.00",DWT,76429,39989,Marshall Islands,2004,8,Tsuneishi Zosen,Excel Maritime Carr.
Bulk,,Minoan Dignity,"76,801.00",DWT,76801,40014,Hong Kong,2004,8,Sasebo H.I.,Cido Shipping
Bulk,,Eirini P,"76,466.00",DWT,76466,39974,Liberia,2004,7,Tsuneishi Zosen,Eurobulk Ltd.
Bulk,,Medi Cagliari,"75,772.00",DWT,75772,38877,Italy,2004,7,Sanoyas,Imabari Senpaku Y.K.
